kata,label,probabilitas
sorot,anger,0.0008149162195751834
sosial,anger,0.0008149162195751834
sosialisasi,anger,0.0008149162195751834
speechless,anger,0.0008149162195751834
spekulasi,anger,0.0008149162195751834
stabilitas,anger,0.0008149162195751834
standar,anger,0.001248401422929505
standby,anger,0.0008149162195751834
statistik,anger,0.0008149162195751834
strobo,anger,0.0008149162195751834
suai,anger,0.0008149162195751834
suara,anger,0.0008149162195751834
suasana,anger,0.0008149162195751834
suci,anger,0.0012546777249010605
suka,anger,0.0008149162195751834
sukses,anger,0.0008149162195751834
sulap,anger,0.0008149162195751834
sulit,anger,0.0020697594390998502
suluh,anger,0.0008149162195751834
sumber,anger,0.0008149162195751834
sumpah,anger,0.0018685731708467518
sungguh,anger,0.0008149162195751834
surat,anger,0.0008149162195751834
suruh,anger,0.0017125226974733243
susah,anger,0.0024753990028348414
taat,anger,0.0008149162195751834
tabrak,anger,0.0008149162195751834
tahan,anger,0.0008149162195751834
tahu,anger,0.0011378941218628976
tahun,anger,0.0008149162195751834
tai,anger,0.0014095893763654132
tajam,anger,0.0011836710120567266
takut,anger,0.002002724249181402
tambah,anger,0.001243456789099414
tangan,anger,0.0008149162195751834
tangga,anger,0.0008149162195751834
tanggap,anger,0.0008149162195751834
tangguh,anger,0.0008149162195751834
tanggung,anger,0.0012445109661283254
tangis,anger,0.0008149162195751834
tangkap,anger,0.0011056292004637
tantang,anger,0.0008149162195751834
taruh,anger,0.0008149162195751834
tau,anger,0.0012013483233423085
tawar,anger,0.001416840220708841
tebang,anger,0.0013669170035045647
tegak,anger,0.001789834406576573
tegang,anger,0.0008149162195751834
tegas,anger,0.0008149162195751834
teguh,anger,0.0008149162195751834
tekan,anger,0.0008149162195751834
teknologi,anger,0.0008149162195751834
teman,anger,0.0008149162195751834
temu,anger,0.0008149162195751834
tenang,anger,0.0015929440675399864
tengah,anger,0.0008149162195751834
tenggelam,anger,0.0008149162195751834
tentu,anger,0.0008149162195751834
terang,anger,0.0008149162195751834
teriak,anger,0.0008149162195751834
terima,anger,0.0009981915270080518
tertib,anger,0.0008149162195751834
terus,anger,0.0008149162195751834
tetap,anger,0.0008149162195751834
the,anger,0.0008149162195751834
tiap,anger,0.0008149162195751834
tidak,anger,0.007646561001203147
tidakadil,anger,0.001695245509563372
tiga,anger,0.0008149162195751834
tiktok,anger,0.0008149162195751834
tilang,anger,0.0008149162195751834
timbang,anger,0.0008149162195751834
timbul,anger,0.0008149162195751834
tindak,anger,0.002727532668255763
tindaklanjut,anger,0.0008149162195751834
tindas,anger,0.0012614244593986872
tinggal,anger,0.0015801096043086109
tingkat,anger,0.0008149162195751834
titik,anger,0.0008149162195751834
tni,anger,0.0008149162195751834
tolak,anger,0.0008149162195751834
tolol,anger,0.001524855612015281
tolong,anger,0.0008149162195751834
tombak,anger,0.0008149162195751834
total,anger,0.0011848711725546367
transparan,anger,0.0008149162195751834
transparansi,anger,0.0008149162195751834
transportasi,anger,0.0008149162195751834
tubuh,anger,0.0008149162195751834
tuduh,anger,0.0008149162195751834
tugas,anger,0.0016415336538344704
tulus,anger,0.0008149162195751834
tumben,anger,0.0008149162195751834
tumpuk,anger,0.0008149162195751834
tumpul,anger,0.0012173356798345378
tunda,anger,0.0008149162195751834
tunggu,anger,0.0013152863829048807
tuntas,anger,0.0013186971379362323
turun,anger,0.0008149162195751834
tutup,anger,0.0013283306741843257
uang,anger,0.002199123708489411
