kata,label,probabilitas
tidakadil,marah,0.001986656745860963
tiga,marah,0.0009646758788150322
tilang,marah,0.0009646758788150322
timbang,marah,0.0009646758788150322
timbul,marah,0.0009646758788150322
tindak,marah,0.0036852498062811497
tindaklanjut,marah,0.0009646758788150322
tindas,marah,0.0014701153571276967
tinggal,marah,0.0018617969722358743
tingkat,marah,0.0009646758788150322
titik,marah,0.0009646758788150322
tolak,marah,0.0009646758788150322
tolol,marah,0.0017674075246628287
tolong,marah,0.0009646758788150322
transparan,marah,0.0009646758788150322
transparansi,marah,0.0009646758788150322
transportasi,marah,0.0009646758788150322
tuduh,marah,0.0009646758788150322
tugas,marah,0.002201522334645774
tulus,marah,0.0009646758788150322
tumpuk,marah,0.0009646758788150322
tumpul,marah,0.0014268149412544112
tunda,marah,0.0009646758788150322
tunduk,marah,0.0009646758788150322
tunggu,marah,0.0015698054002185955
tuntas,marah,0.001571646971041412
turun,marah,0.0009646758788150322
tutup,marah,0.001545902860845286
uang,marah,0.0026356287015344205
ubah,marah,0.0028252473932712575
udah,marah,0.004834215087339105
ujung,marah,0.0029987443056200555
ulah,marah,0.0009646758788150322
ulang,marah,0.0015416570899090675
undang,marah,0.0009646758788150322
ungkap,marah,0.0009646758788150322
unit,marah,0.0009646758788150322
untung,marah,0.002376194222145565
upaya,marah,0.0009646758788150322
urus,marah,0.0032638502152791743
usaha,marah,0.0009646758788150322
usut,marah,0.0009646758788150322
utama,marah,0.0014381352186308342
viral,marah,0.0035072797279556843
wajar,marah,0.0009646758788150322
wajib,marah,0.0009646758788150322
wakil,marah,0.0009646758788150322
wanita,marah,0.0009646758788150322
warga,marah,0.0009646758788150322
was,marah,0.0009646758788150322
waspada,marah,0.0009646758788150322
wenang,marah,0.0013397893408291588
wibawa,marah,0.0014822157074687817
wujud,marah,0.0009646758788150322
yang,marah,0.0009646758788150322
yatim,marah,0.0009646758788150322
zaman,marah,0.0009646758788150322
zonk,marah,0.0013264388994502338
abadi,netral,0.0009763344175956313
abai,netral,0.0009763344175956313
abar,netral,0.0009763344175956313
abdi,netral,0.0009763344175956313
acara,netral,0.0009763344175956313
acu,netral,0.001572601412556953
adaptasi,netral,0.0019479965071484938
adi,netral,0.0009763344175956313
adil,netral,0.003425598621537347
administrasi,netral,0.0014870000742340903
adu,netral,0.002367542894393064
aja,netral,0.0009763344175956313
ajak,netral,0.0009763344175956313
aju,netral,0.0014724378215308447
akibat,netral,0.0009763344175956313
akses,netral,0.0014689758285275458
aksi,netral,0.0009763344175956313
aktif,netral,0.0009763344175956313
akting,netral,0.0009763344175956313
aktivitas,netral,0.0016540350788998195
aku,netral,0.0009763344175956313
akun,netral,0.0009763344175956313
akuntabel,netral,0.002914995695990689
alam,netral,0.001424014867208576
alas,netral,0.0013909740798655624
alat,netral,0.0014248350611233839
alhamdulillah,netral,0.0009763344175956313
allah,netral,0.0009763344175956313
amai,netral,0.0009763344175956313
aman,netral,0.007300256009481908
amanah,netral,0.001486298442897449
anak,netral,0.0009763344175956313
ancam,netral,0.0009763344175956313
andal,netral,0.0009763344175956313
aneh,netral,0.0009763344175956313
anggap,netral,0.0009763344175956313
anggota,netral,0.002448200772536524
angin,netral,0.0009763344175956313
angkat,netral,0.0009763344175956313
antarinstansi,netral,0.0015100858171355925
aparat,netral,0.0018149078261967824
apresiasi,netral,0.0009763344175956313
arah,netral,0.001582040268631328
arus,netral,0.0009763344175956313
aset,netral,0.0015757456768211717
asih,netral,0.0009763344175956313
aspek,netral,0.0014870000742340903
atlet,netral,0.0009763344175956313
atur,netral,0.003996442817626927
awas,netral,0.0020064198013563716
ayom,netral,0.0009763344175956313
bagi,netral,0.0009763344175956313
bagus,netral,0.0009763344175956313
bahagia,netral,0.0009763344175956313
bahan,netral,0.0015023926630182516
baik,netral,0.0029373428592791182
baju,netral,0.0009763344175956313
banget,netral,0.0009763344175956313
bangga,netral,0.0009763344175956313
bangsa,netral,0.0009763344175956313
bangun,netral,0.0015377465645295815
bantu,netral,0.0031012657440746883
bantun,netral,0.0009763344175956313
barang,netral,0.0009763344175956313
bawa,netral,0.0009763344175956313
bawaslu,netral,0.0009763344175956313
bayar,netral,0.0009763344175956313
beban,netral,0.0009763344175956313
bebas,netral,0.0015493202774903652
becus,netral,0.0009763344175956313
beda,netral,0.0017719289152725703
begini,netral,0.0009763344175956313
bela,netral,0.0009763344175956313
belanja,netral,0.0009763344175956313
beli,netral,0.0009763344175956313
belok,netral,0.0009763344175956313
benah,netral,0.0013995464440525309
benar,netral,0.0009763344175956313
benci,netral,0.0009763344175956313
bentuk,netral,0.0009763344175956313
berani,netral,0.0009763344175956313
berantas,netral,0.0009763344175956313
berat,netral,0.0031380427108424107
berita,netral,0.0009763344175956313
berkat,netral,0.0009763344175956313
bersih,netral,0.0009763344175956313
besar,netral,0.0016120421648925095
biadab,netral,0.0009763344175956313
biang,netral,0.0009763344175956313
biar,netral,0.0018302472724056195
biaya,netral,0.0009763344175956313
bicara,netral,0.0009763344175956313
bidang,netral,0.0014486724272367059
bijak,netral,0.001943622442856591
bijaksana,netral,0.0009763344175956313
bikin,netral,0.0014653024085910008
bilang,netral,0.0009763344175956313
bina,netral,0.0014687533727243231
bingung,netral,0.0009763344175956313
bobrok,netral,0.0009763344175956313
bongkar,netral,0.0009763344175956313
bos,netral,0.0009763344175956313
bosan,netral,0.0009763344175956313
box,netral,0.0009763344175956313
brengsek,netral,0.0009763344175956313
bu,netral,0.0009763344175956313
buat,netral,0.0009763344175956313
buka,netral,0.0009763344175956313
bukti,netral,0.0014127939787367404
buku,netral,0.0009763344175956313
bulu,netral,0.0014838808042063015
bungkam,netral,0.0009763344175956313
buruk,netral,0.0016460263425554247
